budget,genres,id,keywords,original_language,original_title,popularity,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
4000000,Comedy-Drama-Romance,20065,independent film,en,Purple Violets,0.936232,2007-04-30,0,103.0,English-Italiano,Released,Purple Violets,5.7,9
4000000,Horror,257087,cult,en,The Veil,12.822534,2016-04-21,0,93.0,English,Released,The Veil,4.5,118
0,Horror,46420,killing-high school-female killer-revenge-prom-escape-teenager,en,The Loved Ones,4.989985,2009-09-13,0,84.0,English,Released,The Loved Ones,6.6,207
4000000,Horror,114635,,en,The Helpers,1.390659,2012-10-27,0,78.0,English,Released,The Helpers,4.1,8
4000000,Comedy-Romance-TV Movie,158150,,en,How to Fall in Love,1.923514,2012-07-21,0,0.0,English,Released,How to Fall in Love,5.2,20
0,Romance-Adventure-Drama,251979,biography-christian-romance,en,The Perfect Wave,4.118612000000001,2014-02-28,0,113.0,English,Released,The Perfect Wave,4.4,21
3900000,Drama-History,874,england-pope-beheading-death penalty-thomas more-protestant church-thomas cromwell-oath-henry viii,en,A Man for All Seasons,9.541688,1966-12-12,28350000,120.0,English-Français-Latin-Español,Released,A Man for All Seasons,7.5,89
3800000,Drama,10774,corruption-sex-adultery-television-profit-nudity-power-tv ratings-murder-corporate-reporter-co-worker-meeting-news-fired-network-anchor-structure-rant,en,Network,17.234745,1976-11-01,23689877,121.0,English-Deutsch,Released,Network,7.7,381
4000000,Drama-Romance-War,770,life and death-civil war-southern usa-loss of child-marriage proposal-atlanta-luxury-plantation-typhus-business woman-marriage crisis,en,Gone with the Wind,48.98255,1939-12-15,400176459,238.0,English,Released,Gone with the Wind,7.7,970
0,Drama,266102,dance-ban from profession-biography-iran-oppression-tehran iran,en,Desert Dancer,1.972668,2014-07-03,0,98.0,English,Released,Desert Dancer,6.5,18
3800000,War-Western,29715,mexico-prisoners of war-apache-raid-confederate,en,Major Dundee,3.490215,1965-04-07,14873,123.0,English-Français-Español,Released,Major Dundee,6.2,38
3768785,Action-Comedy-Music-Romance-Western,25209,musical-annie oakley-sharpshooter,en,Annie Get Your Gun,1.726175,1950-05-17,8000000,107.0,English,Released,Annie Get Your Gun,7.3,22
967686,Comedy-Crime-Drama,37495,terrorism-british farce,en,Four Lions,20.544999,2010-05-07,4270000,101.0,العربية-English-اردو,Released,Four Lions,7.0,423
0,Drama,29262,brazil-desert-1910s,pt,Casa de Areia,0.389471,2005-05-13,0,115.0,Português,Released,The House of Sand,6.7,9
3500000,Drama-Action-Comedy-Crime,34769,crime fighter-delusion-superhero,en,Defendor,8.45342,2009-09-12,44462,101.0,English,Released,Defendor,6.5,195
3700000,Music-Romance,35032,musical-pirate,en,The Pirate,0.90522,1948-06-11,2956000,102.0,English,Released,The Pirate,6.6,17
3800000,Drama-Comedy-Romance,5178,san francisco-homeless person-bar-suicide attempt-heart attack-friendship-hospital,en,The Good Heart,2.201678,2009-09-11,0,95.0,English-Italiano,Released,The Good Heart,6.0,21
4000000,Comedy-Drama,8618,gay-becoming an adult-education-exam-scholarship-oxford-cambridge-history-based on play-student-boys' school-teachers and students-1980s,en,The History Boys,3.7716519999999996,2006-10-02,13401952,109.0,English,Released,The History Boys,6.6,66
3600000,Drama,3116,shower,en,Midnight Cowboy,21.119208999999998,1969-05-25,44785053,113.0,English-Italiano,Released,Midnight Cowboy,7.4,299
3500000,Comedy,9427,suicide attempt-striptease-steel worker-repossession-male stripper,en,The Full Monty,17.002623,1997-08-13,257850122,91.0,English,Released,The Full Monty,6.8,363
3500000,Comedy,813,chicago-alcohol-cataclysm-guitar-medicine-taxi driver-passenger-saxophone-stewardess-pilot-airplane-fear of flying-air controller-landing-autopilot-kiss-spoof-los angeles-alcohol abuse-aftercreditsstinger-anarchic comedy,en,Airplane!,46.116884999999996,1980-07-02,83453539,88.0,English,Released,Airplane!,7.1,1074
5000000,Thriller-Adventure-Action,352978,brother brother relationship-corruption-revenge-government conspiracy,en,Chain of Command,1.398981,2015-08-30,0,88.0,English,Released,Chain of Command,5.3,11
3500000,Comedy,10634,rap music-parents kids relationship-rapper-job,en,Friday,25.5748,1995-04-26,28215918,91.0,English,Released,Friday,7.0,503
3500000,Drama-Action-Crime,9516,black people-drug dealer-ghetto-weapon-delinquency-los angeles,en,Menace II Society,3.4188709999999998,1993-05-26,27900000,97.0,English,Released,Menace II Society,7.2,173
3500000,Horror,16288,lake-anthology-revenge-murder-blob-gore-hitchhiker-zombie-hit and run-horror anthology,en,Creepshow 2,10.729884,1987-05-01,14000000,92.0,English,Released,Creepshow 2,5.9,129
3716946,Action-Comedy-Western,23330,prostitute-homeless person-stagecoach-reverend-way station,en,The Ballad of Cable Hogue,2.676535,1970-05-13,5000000,121.0,English,Released,The Ballad of Cable Hogue,6.9,47
3500000,Crime-Drama,18900,murder-true crime-farmer,en,In Cold Blood,7.821438000000001,1967-12-14,13007551,134.0,English,Released,In Cold Blood,7.4,82
3500000,Drama,27029,nurse-missionary-nun-belgium-sanitarium-female protagonist-hospital-tuberculosis-congo-convent-thinness-obedience,en,The Nun's Story,3.281509,1959-06-18,12800000,149.0,English,Released,The Nun's Story,7.4,46
3500000,Action-Drama-Thriller-Crime-Mystery,26268,private eye-lew harper,en,Harper,2.938973,1966-02-23,12000000,121.0,English,Released,Harper,6.2,35
3500000,Crime-Drama-Mystery-Thriller,573,london england-rape-police-suspense-serial killer,en,Frenzy,10.219942,1972-05-25,12600000,116.0,English,Released,Frenzy,7.1,158
3500000,Mystery-Horror,310131,witch-new england-17th century,en,The Witch,50.319662,2016-02-19,40423945,92.0,English,Released,The Witch,6.3,1434
0,Action-Comedy,40505,,en,I Got the Hook Up,0.593068,1998-05-27,0,93.0,English,Released,I Got the Hook Up,5.4,8
3500000,Comedy-Romance,11363,brother brother relationship-taxi-ex-girlfriend-love of one's life-bride-broker-independent film-wedding,en,She's the One,8.406025,1996-08-26,9482579,96.0,English-Français,Released,She's the One,5.7,70
10000000,Drama,3033,gay-film director-dying and death-biography-homosexuality-author-lgbt elderly,en,Gods and Monsters,5.588652,1998-01-21,6451628,105.0,English-Magyar,Released,Gods and Monsters,6.8,81
2000000,Crime-Drama-Mystery-Romance,25376,rape-secret-writing-homicide-kidnapping-passion-suspect-investigation-police-partner-murder-tension-argentina-justice-eyes,es,El secreto de sus ojos,25.894064999999998,2009-08-13,33965843,129.0,Español,Released,The Secret in Their Eyes,7.8,626
0,Horror-Thriller,22007,,en,Train,3.2800809999999996,2008-10-16,0,94.0,English,Released,Train,4.8,36
3600000,Horror-Comedy-Fantasy,765,deer-blood splatter-tape recorder-chainsaw-spirit-violence-over the top-shot in the arm-book of the dead-evil dead-eyeball-necronomicon-tarmac-meat cleaver-shot through a wall,en,Evil Dead II,35.674774,1987-03-13,5923044,84.0,English,Released,Evil Dead II,7.6,742
0,Action-Comedy,10615,ladykiller-musical-belt-police officer-drug lord,en,Pootie Tang,3.115754,2001-06-29,0,81.0,English,Released,Pootie Tang,5.4,43
1000000,TV Movie-Horror,205321,california-helicopter-beach-tornado-hurricane-attack-blood-chainsaw-storm-explosion-danger-shark-tv movie-flood,en,Sharknado,20.466433,2013-07-11,0,86.0,English,Released,Sharknado,3.8,476
0,Drama-Foreign,89540,female nudity-pagan-aztec indian,es,La otra conquista,0.015597,1999-04-01,0,105.0,Español,Released,The Other Conquest,5.4,4
3500000,Fantasy-Horror,46146,hunter-mountains-wilderness-adventure-forest-secret government organization-hunting trip-wildlife-conspiracy-troll-mockumentary-found footage-aftercreditsstinger,nb,Trolljegeren,12.982319,2010-10-29,4159678,103.0,Norsk,Released,Troll Hunter,6.7,583
0,Comedy-Romance,38007,independent film,en,Ira & Abby,0.595136,2006-01-01,0,104.0,,Released,Ira & Abby,5.8,9
3500000,Comedy-Drama,14256,independent film-book editor,en,Winter Passing,3.643608,2006-02-07,113783,98.0,English,Released,Winter Passing,6.7,28
3500000,Action,540,coming out-covert operation-lesbian-female protagonist-in the closet-based on short film-lgbt-metrosexual-subversion-female agent-schoolgirl uniform-punk rocker-lip synching-plaid-thesis-german girl-french girl-woman director-spy spoof,en,D.E.B.S.,6.396936,2004-01-21,0,91.0,English,Released,D.E.B.S.,5.6,90
0,Crime-Action,370464,pastor-based on true story-wrestler,en,The Masked Saint,0.909067,2016-01-08,0,111.0,English,Released,The Masked Saint,2.9,7
3500000,Crime-Drama-Mystery-Thriller,20055,kidnapping-revelation-murder-theft-trust-criminal-warehouse-psycho-flashback,en,The Betrayed,1.348114,2008-09-27,0,98.0,English,Released,The Betrayed,5.2,10
0,Action-Crime-Comedy-Thriller,224569,machinegun-tax inspector-wedding party,en,Taxman,0.964802,1999-09-16,0,104.0,English-Pусский,Released,Taxman,2.0,1
0,Drama,395766,miniseries,en,The Secret,0.042345999999999995,2016-04-29,0,200.0,,Released,The Secret,0.0,0
3500000,Horror-Thriller-Mystery,39303,thriller-forensic,en,2:13,1.271621,2009-04-25,0,96.0,English,Released,2:13,4.6,10
3500000,Action-Animation,142061,dc comics-future-joker-robin-based on graphic novel-dystopic future-super powers,en,"Batman: The Dark Knight Returns, Part 2",25.891466,2013-01-18,0,78.0,English,Released,"Batman: The Dark Knight Returns, Part 2",7.9,419
3500000,Documentary,370662,climate change-documentary,en,Time to Choose,1.6181379999999999,2015-09-04,0,100.0,English,Released,Time to Choose,0.0,0
3500000,Action-Adventure-Drama-Fantasy,252360,based on video game,en,In the Name of the King III,4.304341,2013-12-27,0,85.0,English,Released,In the Name of the King III,3.3,19
3500000,Action-Drama-Thriller,256740,,en,Wicked Blood,3.158056,2014-03-04,0,92.0,English,Released,Wicked Blood,5.3,37
0,Drama,299145,revenge-murder-u.s. marine,en,Dawn Patrol,3.230779,2015-06-05,0,86.0,English,Released,Stranded,5.0,11
3440000,Crime-Mystery-Thriller,241766,wife husband relationship-gangster-mysterious killer,en,Lords of London,1.913302,2014-01-06,0,90.0,Italiano-English,Released,Lords of London,3.6,6
3400000,Comedy-Music,12535,industrialist-vertigo-hitman-lighthouse-spoof-hitchcockian,en,High Anxiety,5.690619,1977-12-25,31063038,94.0,English-Magyar,Released,High Anxiety,6.5,84
8000000,Documentary-Family,1667,parents kids relationship-penguin-brood-autonomy-egg-survival-snow-antarctic,fr,La Marche de l'empereur,17.537154,2005-01-26,127392239,80.0,Français-English,Released,March of the Penguins,6.9,358
3500000,Thriller-Drama,50839,capitalism-brokerage-wall street-downsizing-financial crisis-stock market-stock market crash-21st century-investment,en,Margin Call,26.259389000000002,2011-09-28,19504039,107.0,English,Released,Margin Call,6.7,524
0,Drama,86549,drama-romance-gay relationship,en,August,1.4194309999999999,2011-06-09,0,100.0,Español-English,Released,August,6.2,15
3000000,Comedy-Drama,13973,strip club-alzheimer-sex addiction,en,Choke,11.637458,2008-09-26,3830137,92.0,English,Released,Choke,6.0,127
3300000,Drama,244786,jazz-obsession-conservatory-music teacher-new york city-violence-montage-drummer-public humiliation-jazz band-young adult-music school,en,Whiplash,192.528841,2014-10-10,13092000,105.0,English,Released,Whiplash,8.3,4254
3300000,Drama-Crime,598,male nudity-street gang-brazilian-photographer-1970s-puberty-ghetto-gang war-coming of age-woman director-1980s,pt,Cidade de Deus,44.356711,2002-02-05,30641770,130.0,Português,Released,City of God,8.1,1814
600000,Comedy-Drama,11129,sex-salesclerk-fast food restaurant-boredom-relationship problems-party-relationship-drug-alcohol abuse-fashion-group of friends,en,Human Traffic,4.859873,1999-06-04,4000000,99.0,English,Released,Human Traffic,6.8,97
3400000,Drama-Music,75861,depression-biography-drug,en,To Write Love on Her Arms,6.723057000000001,2015-03-13,0,118.0,English,Released,To Write Love on Her Arms,6.8,47
0,Mystery-Drama-Crime-Thriller,13551,prostitute-fire-newspaper-independent film-woman director,en,The Dead Girl,3.069605,2006-11-07,0,85.0,English,Released,The Dead Girl,6.4,66
3800000,Drama,103663,father son relationship-denmark-lie-pedophilia-kindergarten-father-deer-children-teacher-school-pedophile-divorce-hunting,da,Jagten,21.826888,2012-08-28,16800000,115.0,Dansk-Polski-English,Released,The Hunt,7.9,927
0,Comedy-Family,850,holiday-nostalgia-young boy-bb gun-essay-christmas tree dealer-mall santa-christmas-1940s,en,A Christmas Story,15.128316,1983-11-18,19294144,94.0,English,Released,A Christmas Story,7.4,344
0,Drama-Romance,12586,waitress-beach-independent film-soccer-girl-chance meeting-flashback,en,Bella,1.814802,2006-09-09,0,91.0,English-Español,Released,Bella,6.7,37
4300000,Action-Drama-Horror-Crime-Thriller,11564,usa-female nudity-detective-music teacher-nudity-punk-high school-vigilante-violence in schools-murder-independent film-teacher-gang-lesbian-gang rape-juvenile delinquent-punk band-canuxploitation,en,Class of 1984,5.643023,1982-08-20,0,98.0,English,Released,Class of 1984,6.2,66
3300000,Comedy,301748,bet-divorce-gender-battle of the sexes-life competition,en,Opposite Sex,2.964785,2014-11-08,45000,96.0,English,Released,The Opposite Sex,4.1,9
2000000,Romance-Drama,108346,lust-love crime,en,Dreaming of Joseph Lees,0.11615,1999-10-29,7,92.0,English,Released,Dreaming of Joseph Lees,8.0,1
0,Drama,8841,paris-socially deprived family-literature-illegal immigration-immigrant-education-boredom-class society-violence in schools-republicanism-diversity-teacher-school-school life-teachers and students,fr,Entre les murs,13.437038000000001,2008-09-24,28814580,128.0,Français,Released,The Class,6.8,174
3200000,Horror-Drama-Mystery,805,anti-christ-contemporary setting-laundry-occult-demonic possession-satanic cult-lucky charm-woman in jeopardy-eating disorder-catholic priest,en,Rosemary's Baby,26.180367,1968-06-12,33395426,136.0,English,Released,Rosemary's Baby,7.5,863
3200000,Western,11697,gunslinger-showdown-funeral-legend-to shoot dead-outlaw-lawyer-pistol-rancher-stagecoach-cowboy,en,The Man Who Shot Liberty Valance,11.735287,1962-04-22,8000000,123.0,English,Released,The Man Who Shot Liberty Valance,7.4,265
0,Drama-Romance,22051,children's book-asperger's syndrome-electrical engineer-asperger's,en,Adam,8.308442,2009-07-29,2277396,99.0,English,Released,Adam,6.9,150
0,Drama-Thriller-Crime,436,individual-new york-adolescence-colombia-drug traffic-cocaine-drug crime-illegal immigration-maquiladora-airplane-bravery-teacher-pregnancy-self esteem,es,"María, llena eres de gracia",3.027892,2004-01-18,0,101.0,English-Español,Released,Maria Full of Grace,6.9,101
3200000,Drama-Romance-Comedy,55347,gay-loss of mother-secret-coming out-loss of father-cancer-lgbt elderly,en,Beginners,11.933449000000001,2010-09-11,5332926,105.0,English-Français,Released,Beginners,6.8,347
0,Action-Comedy-Horror,10070,monster-pub-duringcreditsstinger,en,Feast,8.825113,2005-10-14,658573,95.0,English,Released,Feast,6.1,160
2700000,Comedy,8469,sex-nudity-college-fraternity-gross out comedy-dean-fraternity house-probation-1960s-college freshman-anarchic comedy,en,Animal House,17.332585,1978-07-27,141000000,109.0,English,Released,Animal House,7.0,418
2500000,Adventure-Action-Thriller,658,secret organization-secret intelligence service-nuclear radiation-fort knox-aston martin-secret lab-kentucky-gas attack-airplane-british secret service-duringcreditsstinger,en,Goldfinger,47.812466,1964-09-17,124881062,110.0,普通话-English-Español,Released,Goldfinger,7.2,987
2400000,Science Fiction-Horror,125490,injection-celebrity-satire-near future-metamorphosis-tech noir-virus-body horror,en,Antiviral,11.753553,2012-09-19,0,110.0,English,Released,Antiviral,5.7,112
3180000,Drama-Family-Fantasy,1585,holiday-angel-based on novel-bank-suicide attempt-small town-christmas tree-great depression-christmas eve-feel-good ending-guardian angel-christmas,en,It's a Wonderful Life,42.868495,1946-12-20,9644124,130.0,English,Released,It's a Wonderful Life,8.0,1076
4000000,Drama-Crime,627,london england-alcohol-sex-based on novel-drug addiction-drug dealer-nightclub-junkie-heroin-cold turkey-modern society-hallucination-friendship-surrealism-dark comedy-stealing-monologue-cult film-recovering drug addict-illegal drugs-drug deal-drug rehabilitation-drug culture-antihero,en,Trainspotting,63.513324,1996-02-23,16491080,93.0,English,Released,Trainspotting,7.8,2655
0,Comedy,23618,,en,The Original Kings of Comedy,1.918959,2000-08-18,0,115.0,English,Released,The Original Kings of Comedy,6.3,15
3000000,Horror-Thriller,41436,ouija board-haunting-demonic possession-found footage-duringcreditsstinger,en,Paranormal Activity 2,22.789649,2010-10-20,177512032,91.0,English,Released,Paranormal Activity 2,5.7,722
0,Comedy-Romance,10162,false identity-beguilement-lottery-village-jackpot-independent film-ireland,en,Waking Ned,5.735912,1998-09-15,0,91.0,English-Gaeilge-Latin,Released,Waking Ned,7.4,54
